"date","proposal","who","state"
"
1120428
","

中華民國刑法第三百零二條之一、第三百零三條及第三百三十九條之四條文修正草案

","
行政院等
","
 1120516   三讀
"
"
1120421
","

證券投資信託及顧問法增訂第七十條之一條文草案

","
行政院
","
 1120530   三讀
"
"
1120421
","

個人資料保護法第一條之一、第四十八條及第五十六條條文修正草案

","
行政院
","
 1120516   三讀
"
"
1120421
","

洗錢防制法第十五條之一、第十五條之二及第十六條條文修正草案

","
行政院
","
 1120519   三讀
"
"
1120414
","

海洋污染防治法修正草案

","
行政院
","
 1120512   三讀
"
"
1120414
","

海岸巡防機關器械使用條例修正草案

","
行政院
","
 1120502   三讀
"
"
1120414
","

貨物稅條例第十一條之一及第三十一條條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

律師法部分條文修正草案

","
行政院
","
 1120523   三讀
"
"
1120414
","

特殊教育法修正草案

","
行政院
","
 1120529   三讀
"
"
1120414
","

公共電視法部分條文修正草案

","
行政院
","
 1120526   三讀
"
"
1120414
","

文化創意產業發展法部分條文修正草案

","
行政院
","
 1120512   三讀
"
"
1120414
","

電業法增訂第七十一條之一及第七十一條之二條文草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

天然氣事業法增訂第五十五條之一及第五十五條之二條文草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

石油管理法增訂第三十八條之二及第三十八條之三條文草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

水利法第九十一條、第九十一條之三及第九十一條之四條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

自來水法部分條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

產業創新條例增訂第六十六條之一及第六十六條之二條文草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

民用航空法第一百零一條之一、第一百零一條之二及第一百十九條之三條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

商港法增訂部分條文草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

氣象法部分條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

鐵路法部分條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

公路法部分條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

郵政法第四條、第三十五條之一及第三十五條之二條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

大眾捷運法部分條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

電信管理法第七十二條、第七十二條之一及第九十五條條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

醫療法增訂第一百零五條之一及第一百零五條之二條文草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

全民健康保險法增訂第八十條之一及第八十條之二條文草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

傳染病防治法增訂第六十一條之一及第六十一條之二條文草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

銀行法增訂第一百二十五條之七及第一百二十五條之八條文草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

證券交易法增訂第一百七十四條之三及第一百七十四條之四條文草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

期貨交易法增訂第一百十二條之一及第一百十二條之二條文草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

太空發展法部分條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120414
","

核子事故緊急應變法第三十一條之一、第三十一條之二及第四十五條條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120407
","

植物品種及種苗法第五十一條、第五十三條之一及第五十五條條文修正草案

","
行政院
","
 1120502   三讀
"
"
1120407
","

人口販運防制法修正草案

","
行政院
","
 1120519   三讀
"
"
1120407
","

原住民族健康法草案

","
行政院
","
 1120526   三讀
"
"
1120317
","

考選部組織法修正草案

","
考試院
","
 1120428   三讀
"
"
1120317
","

商標法部分條文修正草案

","
行政院
","
 1120509   三讀
"
"
1120317
","

專利法部分條文修正草案

","
行政院
","
 1120317   一讀(委員會待審)
"
"
1120317
","

商標法部分條文修正草案

","
行政院
","
 1120317   一讀(委員會待審)
"
"
1120310
","

軍人撫卹條例第十三條、第二十一條及第四十條條文修正草案

","
行政院
","
 1120523   三讀
"
"
1120303
","

再生醫療法草案

","
行政院
","
 1120516   二讀(廣泛討論)
"
"
1120303
","

再生醫療製劑條例草案

","
行政院
","
 1120516   二讀(廣泛討論)
"
"
1120217
","

政黨法部分條文修正草案

","
行政院
","
 1120217   一讀(委員會待審)
"
"
1120217
","

入出國及移民法部分條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120217
","

國軍退除役官兵輔導條例第五條之一及第三十二條條文修正草案

","
行政院
","
 1120509   三讀
"
"
1120217
","

海洋產業發展條例草案

","
行政院
","
 1120526   三讀
"
"
1120217
","

公務人員陞遷法部分條文修正草案

","
考試院
","
 1120502   三讀
"
"
1120217
","

考試院組織法修正草案

","
考試院
","
 1120411   三讀
"
"
1120217
","

銓敘部組織法修正草案

","
考試院
","
 1120411   三讀
"
"
1120217
","

公務人員退休撫卹基金管理局組織法草案

","
考試院
","
 1120411   三讀
"
"
1120217
","

廢止公務人員退休撫卹基金管理委員會組織條例

","
考試院
","
 1120411   三讀
"
"
1120217
","

公務人員退休撫卹基金管理條例部分條文修正草案

","
考試院等
","
 1120421   三讀
"
"
1120112
","

疫後強化經濟與社會韌性及全民共享經濟成果特別條例草案

","
行政院
","
 1120221   三讀
"
"
1111230
","

社會福利基本法草案

","
行政院
","
 1120505   三讀
"
"
1111230
","

組織犯罪防制條例部分條文修正草案

","
行政院
","
 1120509   三讀
"
"
1111230
","

農民健康保險條例部分條文修正草案

","
行政院
","
 1120110   三讀
"
"
1111230
","

證券交易法第四十三條之一、第一百七十八條之一及第一百八十三條條文修正草案

","
行政院
","
 1120421   三讀
"
"
1111223
","

公職人員選舉罷免法部分條文修正草案

","
行政院
","
 1120526   三讀
"
"
1111223
","

總統副總統選舉罷免法部分條文修正草案

","
行政院
","
 1120526   三讀
"
"
1111216
","

證券交易稅條例部分條文修正草案

","
行政院
","
 1120421   三讀
"
"
1111216
","

再生能源發展條例部分條文修正草案

","
行政院
","
 1120529   三讀
"
"
1111209
","

廢止考銓處組織條例

","
考試院
","
 1120418   三讀
"
"
1111209
","

貨物稅條例第十二條之六條文修正草案

","
行政院
","
 1111223   三讀
"
"
1111125
","

產業創新條例第十條之二及第七十二條條文修正草案

","
行政院
","
 1120107   三讀
"
"
1111104
","

教育人員任用條例部分條文修正草案

","
行政院等
","
 1111104   一讀(委員會待審)
"
"
1111104
","

少年事件處理法增訂部分條文草案

","
司法院等
","
 1120530   三讀
"
"
1111028
","

智慧財產案件審理法修正草案

","
司法院等
","
 1120112   三讀
"
"
1111028
","

智慧財產及商業法院組織法部分條文修正草案

","
司法院等
","
 1120411   三讀
"
"
1110930
","

外役監條例部分條文修正草案

","
行政院
","
 1120731   三讀
"
"
1110923
","

刑事訴訟法部分條文修正草案

","
司法院等
","
 1110923   一讀(委員會待審)
"
"
1110923
","

刑事訴訟法施行法增訂第七條之二十二條文草案」案。

","
司法院等
","
 1110923   一讀(委員會待審)
"
"
1110923
","

刑事訴訟法部分條文修正草案

","
司法院等
","
 1111115   三讀
"
"
1110923
","

刑事訴訟法施行法增訂第七條之二十三條文草案

","
司法院等
","
 1111115   三讀
"
"
1110923
","

憲法訴訟法部分條文修正草案

","
司法院
","
 1120526   三讀
"
"
1110923
","

國家運動科學中心設置條例草案

","
行政院
","
 1120110   三讀
"
"
1110923
","

國營事業管理法增訂第二十一條之一及第二十一條之二條文草案

","
行政院
","
 1120103   三讀
"
"
1110923
","

陸海空軍刑法第五十四條條文修正草案

","
行政院
","
 1121218   三讀
"
"
1110923
","

身心障礙者權益保障法部分條文修正草案

","
行政院
","
 1111215   委員會審議中
"
"
1110923
","

海關進口稅則部分稅則修正草案

","
行政院
","
 1120523   三讀
"
"
1110923
","

中華民國刑法第一百八十五條之三條文修正草案

","
行政院等
","
 1121208   三讀
"
"
1110923
","

公務人員任用法第二十二條條文修正草案

","
考試院
","
 1120119   三讀
"
"
1110527
","

國民教育法修正草案

","
行政院
","
 1120529   三讀
"
"
1110527
","

礦業法修正草案

","
行政院
","
 1120526   三讀
"
"
1110527
","

司法院釋字第七四八號解釋施行法部分條文修正草案

","
行政院
","
 1120523   三讀
"
"
1110527
","

訴願法修正草案

","
行政院
","
 1110527   一讀(委員會待審)
"
"
1110520
","

兵役法第四十四條條文修正草案

","
行政院
","
 1120418   三讀
"
"
1110520
","

要塞堡壘地帶法修正草案

","
行政院
","
 1110520   一讀(委員會待審)
"
"
1110520
","

家事事件法第十二條、第一百三十八條及第二百條條文修正草案

","
司法院
","
 1120530   三讀
"
"
1110513
","

行政院組織法第三條條文修正草案

","
行政院
","
 1120411   三讀
"
"
1110513
","

經濟部組織法修正草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

經濟部商業發展署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

經濟部產業發展署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

經濟部國際貿易署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

經濟部能源署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

經濟部中小及新創企業署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

經濟部水利署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

經濟部智慧財產局組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

經濟部產業園區管理局組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

經濟部標準檢驗局組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

經濟部礦業管理及地質調查中心組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

核能安全委員會組織法草案

","
行政院
","
 1120529   三讀
"
"
1110513
","

國家原子能科技研究院設置條例草案

","
行政院
","
 1120529   三讀
"
"
1110513
","

內政部組織法修正草案

","
行政院
","
 1120526   三讀
"
"
1110513
","

內政部消防署組織法草案

","
行政院
","
 1120526   三讀
"
"
1110513
","

內政部國土管理署組織法草案

","
行政院
","
 1120526   三讀
"
"
1110513
","

內政部國家公園署組織法草案

","
行政院
","
 1120526   三讀
"
"
1110513
","

交通部組織法修正草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

交通部觀光署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

交通部中央氣象署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

交通部公路局組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

交通部高速公路局組織法第五條及第七條條文修正草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

交通部鐵道局組織法第二條及第五條條文修正草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

交通部民用航空局組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

交通部航港局組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

交通部運輸研究所組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部農糧署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部漁業署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部動植物防疫檢疫署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部林業及自然保育署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部水土保持及農村發展署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部農田水利署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部農業金融署組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部農業科技園區管理中心組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部農業試驗所組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部林業試驗所組織法草案

","
行政院
","
 1120516   三讀
"
"
1110513
","

農業部水產試驗所組織法草案

","
行政院
","
 1120516   三讀
"
